url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	occupations	occupationCount
https://tasks.org.ai/Examine_parts_for_defects,_such_as_breakage_or_excessive_wear.	tasks.org.ai	Task	Examine_parts_for_defects,_such_as_breakage_or_excessive_wear.	Examine parts for defects, such as breakage or excessive wear.	Examine parts for defects, such as breakage or excessive wear.	11816	Examine.parts.for.defects	Examine	parts	for	defects	1	https://onet.org.ai/Task/11816	1
https://tasks.org.ai/Record_repairs_and_maintenance_performed.	tasks.org.ai	Task	Record_repairs_and_maintenance_performed.	Record repairs and maintenance performed.	Record repairs and maintenance performed.	11822	Record.repairs.and.maintenance.performed [Record.repairs,Record.maintenance.performed]	Record	repairs and maintenance performed			1	https://onet.org.ai/Task/11822	1
https://tasks.org.ai/Operate_newly_repaired_machinery_or_equipment_to_verify_the_adequacy_of_repairs.	tasks.org.ai	Task	Operate_newly_repaired_machinery_or_equipment_to_verify_the_adequacy_of_repairs.	Operate newly repaired machinery or equipment to verify the adequacy of repairs.	Operate newly repaired machinery or equipment to verify the adequacy of repairs.	11819	Operate.newly.repaired.machinery.or.equipment.to.adequacy [Operate.newly.repaired.machinery.to.adequacy,Operate.equipment.to.adequacy]	Operate	newly repaired machinery or equipment	to	adequacy	1	https://onet.org.ai/Task/11819	1
https://tasks.org.ai/Record_parts_or_materials_used_and_order_or_requisition_new_parts_or_materials,_as_necessary.	tasks.org.ai	Task	Record_parts_or_materials_used_and_order_or_requisition_new_parts_or_materials,_as_necessary.	Record parts or materials used and order or requisition new parts or materials, as necessary.	Record parts or materials used and order or requisition new parts or materials, as necessary.	11824	Record.parts.or.materials.used.and.order.or.requisition.new.parts.or.materials [Record.parts,Record.materials.used,Record.order,Record.requisition.new.parts,Record.materials]	Record	parts or materials used and order or requisition new parts or materials			1	https://onet.org.ai/Task/11824	1
https://tasks.org.ai/Observe_and_test_the_operation_of_machinery_or_equipment_to_diagnose_malfunctions,_using_voltmeters_or_other_testing_devices.	tasks.org.ai	Task	Observe_and_test_the_operation_of_machinery_or_equipment_to_diagnose_malfunctions,_using_voltmeters_or_other_testing_devices.	Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.	Observe and test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.	11818	Observe.test.the.operation.of.machinery.or.equipment.to.diagnose.malfunctions,.using.voltmeters.or.other.testing.devices. [Observe.operation.of.machinery.equipment.malfunctions,test.operation.of.machinery.equipment.malfunctions]	Observe	test the operation of machinery or equipment to diagnose malfunctions, using voltmeters or other testing devices.			1	https://onet.org.ai/Task/11818	1
https://tasks.org.ai/Analyze_test_results,_machine_error_messages,_or_information_obtained_from_operators_to_diagnose_equipment_problems.	tasks.org.ai	Task	Analyze_test_results,_machine_error_messages,_or_information_obtained_from_operators_to_diagnose_equipment_problems.	Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.	Analyze test results, machine error messages, or information obtained from operators to diagnose equipment problems.	11821	Analyze.test.results	Analyze	test results			1	https://onet.org.ai/Task/11821	1
https://tasks.org.ai/Study_blueprints_or_manufacturers'_manuals_to_determine_correct_installation_or_operation_of_machinery.	tasks.org.ai	Task	Study_blueprints_or_manufacturers'_manuals_to_determine_correct_installation_or_operation_of_machinery.	Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.	Study blueprints or manufacturers' manuals to determine correct installation or operation of machinery.	11823	blueprints.or.manufacturers.manuals.to.installation.operation.machinery [blueprints.or.manufacturers.manuals.to.installation.operation.machinery]	blueprints	or manufacturers manuals	to	installation operation machinery	1	https://onet.org.ai/Task/11823	1
https://tasks.org.ai/Cut_and_weld_metal_to_repair_broken_metal_parts,_fabricate_new_parts,_or_assemble_new_equipment.	tasks.org.ai	Task	Cut_and_weld_metal_to_repair_broken_metal_parts,_fabricate_new_parts,_or_assemble_new_equipment.	Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.	Cut and weld metal to repair broken metal parts, fabricate new parts, or assemble new equipment.	11825	Cut.and.weld.metal.to.broken.metal.parts [Cut.and.weld.metal.to.broken.metal.parts]	Cut	and weld metal	to	broken metal parts	1	https://onet.org.ai/Task/11825	1
https://tasks.org.ai/Enter_codes_and_instructions_to_program_computer-controlled_machinery.	tasks.org.ai	Task	Enter_codes_and_instructions_to_program_computer-controlled_machinery.	Enter codes and instructions to program computer-controlled machinery.	Enter codes and instructions to program computer-controlled machinery.	11827	Enter.codes.and.instructions.to.computer [Enter.codes.to.computer,Enter.instructions.to.computer]	Enter	codes and instructions	to	computer	1	https://onet.org.ai/Task/11827	1
https://tasks.org.ai/Demonstrate_equipment_functions_and_features_to_machine_operators.	tasks.org.ai	Task	Demonstrate_equipment_functions_and_features_to_machine_operators.	Demonstrate equipment functions and features to machine operators.	Demonstrate equipment functions and features to machine operators.	11826	Demonstrate.equipment.functions.and.features.to.machine.operators [Demonstrate.equipment.functions.to.machine.operators,Demonstrate.features.to.machine.operators]	Demonstrate	equipment functions and features	to	machine operators	1	https://onet.org.ai/Task/11826	1
https://tasks.org.ai/Assign_schedules_to_work_crews.	tasks.org.ai	Task	Assign_schedules_to_work_crews.	Assign schedules to work crews.	Assign schedules to work crews.	23935	Assign.schedules.to.crews	Assign	schedules	to	crews	1	https://onet.org.ai/Task/23935	1
https://tasks.org.ai/Dismantle_machines_and_remove_parts_for_repair,_using_hand_tools,_chain_falls,_jacks,_cranes,_or_hoists.	tasks.org.ai	Task	Dismantle_machines_and_remove_parts_for_repair,_using_hand_tools,_chain_falls,_jacks,_cranes,_or_hoists.	Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.	Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists.	11833	machines.and.remove.parts.for [machines.and.remove.parts.for]	machines	and remove parts	for		1	https://onet.org.ai/Task/11833	1
https://tasks.org.ai/Reassemble_machines_after_the_completion_of_repair_or_maintenance_work.	tasks.org.ai	Task	Reassemble_machines_after_the_completion_of_repair_or_maintenance_work.	Reassemble machines after the completion of repair or maintenance work.	Reassemble machines after the completion of repair or maintenance work.	11828	machines.after.completion.maintenance	machines		after	completion maintenance	1	https://onet.org.ai/Task/11828	1
https://tasks.org.ai/Record_production,_repair,_and_machine_maintenance_information.	tasks.org.ai	Task	Record_production,_repair,_and_machine_maintenance_information.	Record production, repair, and machine maintenance information.	Record production, repair, and machine maintenance information.	11834	Record.production	Record	production			1	https://onet.org.ai/Task/11834	1
https://tasks.org.ai/Lubricate_or_apply_adhesives_or_other_materials_to_machines,_machine_parts,_or_other_equipment_according_to_specified_procedures.	tasks.org.ai	Task	Lubricate_or_apply_adhesives_or_other_materials_to_machines,_machine_parts,_or_other_equipment_according_to_specified_procedures.	Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.	Lubricate or apply adhesives or other materials to machines, machine parts, or other equipment according to specified procedures.	11831	apply.adhesives.or.materials.to.machines [apply.adhesives.to.machines,apply.materials.to.machines]	apply	adhesives or materials	to	machines	1	https://onet.org.ai/Task/11831	1
https://tasks.org.ai/Install,_replace,_or_change_machine_parts_and_attachments,_according_to_production_specifications.	tasks.org.ai	Task	Install,_replace,_or_change_machine_parts_and_attachments,_according_to_production_specifications.	Install, replace, or change machine parts and attachments, according to production specifications.	Install, replace, or change machine parts and attachments, according to production specifications.	11832	Install	Install				1	https://onet.org.ai/Task/11832	1
https://tasks.org.ai/Set_up_and_operate_machines,_and_adjust_controls_to_regulate_operations.	tasks.org.ai	Task	Set_up_and_operate_machines,_and_adjust_controls_to_regulate_operations.	Set up and operate machines, and adjust controls to regulate operations.	Set up and operate machines, and adjust controls to regulate operations.	11836	Set.up.machines	Set		up	machines	1	https://onet.org.ai/Task/11836	1
https://tasks.org.ai/Collaborate_with_other_workers_to_repair_or_move_machines,_machine_parts,_or_equipment.	tasks.org.ai	Task	Collaborate_with_other_workers_to_repair_or_move_machines,_machine_parts,_or_equipment.	Collaborate with other workers to repair or move machines, machine parts, or equipment.	Collaborate with other workers to repair or move machines, machine parts, or equipment.	11837	Collaborate.with.workers.machines	Collaborate		with	workers machines	1	https://onet.org.ai/Task/11837	1
https://tasks.org.ai/Read_work_orders_and_specifications_to_determine_machines_and_equipment_requiring_repair_or_maintenance.	tasks.org.ai	Task	Read_work_orders_and_specifications_to_determine_machines_and_equipment_requiring_repair_or_maintenance.	Read work orders and specifications to determine machines and equipment requiring repair or maintenance.	Read work orders and specifications to determine machines and equipment requiring repair or maintenance.	11835	Read.work.orders.and.specifications.to.machines.equipment.requiring.maintenance [Read.work.orders.to.machines.equipment.requiring.maintenance,Read.specifications.to.machines.equipment.requiring.maintenance]	Read	work orders and specifications	to	machines equipment requiring maintenance	1	https://onet.org.ai/Task/11835	1
https://tasks.org.ai/Inspect_or_test_damaged_machine_parts,_and_mark_defective_areas_or_advise_supervisors_of_repair_needs.	tasks.org.ai	Task	Inspect_or_test_damaged_machine_parts,_and_mark_defective_areas_or_advise_supervisors_of_repair_needs.	Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.	Inspect or test damaged machine parts, and mark defective areas or advise supervisors of repair needs.	11830	Inspect.or.test.damaged.machine.parts [Inspect.or.test.damaged.machine.parts]	Inspect	or test damaged machine parts			1	https://onet.org.ai/Task/11830	1
https://tasks.org.ai/Start_machines_and_observe_mechanical_operation_to_determine_efficiency_and_to_detect_problems.	tasks.org.ai	Task	Start_machines_and_observe_mechanical_operation_to_determine_efficiency_and_to_detect_problems.	Start machines and observe mechanical operation to determine efficiency and to detect problems.	Start machines and observe mechanical operation to determine efficiency and to detect problems.	11829	Start.machines.and.observe.mechanical.operation.to.efficiency.problems [Start.machines.to.efficiency.problems,Start.observe.mechanical.operation.to.efficiency.problems]	Start	machines and observe mechanical operation	to	efficiency problems	1	https://onet.org.ai/Task/11829	1
https://tasks.org.ai/Transport_machine_parts,_tools,_equipment,_and_other_material_between_work_areas_and_storage,_using_cranes,_hoists,_or_dollies.	tasks.org.ai	Task	Transport_machine_parts,_tools,_equipment,_and_other_material_between_work_areas_and_storage,_using_cranes,_hoists,_or_dollies.	Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.	Transport machine parts, tools, equipment, and other material between work areas and storage, using cranes, hoists, or dollies.	11839	Transport.machine.parts	Transport	machine parts			1	https://onet.org.ai/Task/11839	1
https://tasks.org.ai/Collect_and_discard_worn_machine_parts_and_other_refuse_to_maintain_machinery_and_work_areas.	tasks.org.ai	Task	Collect_and_discard_worn_machine_parts_and_other_refuse_to_maintain_machinery_and_work_areas.	Collect and discard worn machine parts and other refuse to maintain machinery and work areas.	Collect and discard worn machine parts and other refuse to maintain machinery and work areas.	11840	Collect.and.discard.worn.machine.parts.and.refuse.to.machinery.areas [Collect.and.discard.worn.machine.parts.to.machinery.areas,Collect.refuse.to.machinery.areas]	Collect	and discard worn machine parts and refuse	to	machinery areas	1	https://onet.org.ai/Task/11840	1
https://tasks.org.ai/Inventory_and_requisition_machine_parts,_equipment,_and_other_supplies_so_that_stock_can_be_maintained_and_replenished.	tasks.org.ai	Task	Inventory_and_requisition_machine_parts,_equipment,_and_other_supplies_so_that_stock_can_be_maintained_and_replenished.	Inventory and requisition machine parts, equipment, and other supplies so that stock can be maintained and replenished.	Inventory and requisition machine parts, equipment, and other supplies so that stock can be maintained and replenished.	11838	Inventory.and.requisition.machine.parts [Inventory.and.requisition.machine.parts]	Inventory	and requisition machine parts			1	https://onet.org.ai/Task/11838	1
https://tasks.org.ai/Remove_hardened_material_from_machines_or_machine_parts,_using_abrasives,_power_and_hand_tools,_jackhammers,_sledgehammers,_or_other_equipment.	tasks.org.ai	Task	Remove_hardened_material_from_machines_or_machine_parts,_using_abrasives,_power_and_hand_tools,_jackhammers,_sledgehammers,_or_other_equipment.	Remove hardened material from machines or machine parts, using abrasives, power and hand tools, jackhammers, sledgehammers, or other equipment.	Remove hardened material from machines or machine parts, using abrasives, power and hand tools, jackhammers, sledgehammers, or other equipment.	11843	Remove.hardened.material.from.machines.machine.parts	Remove	hardened material	from	machines machine parts	1	https://onet.org.ai/Task/11843	1
https://tasks.org.ai/Replace,_empty,_or_replenish_machine_and_equipment_containers_such_as_gas_tanks_or_boxes.	tasks.org.ai	Task	Replace,_empty,_or_replenish_machine_and_equipment_containers_such_as_gas_tanks_or_boxes.	Replace, empty, or replenish machine and equipment containers such as gas tanks or boxes.	Replace, empty, or replenish machine and equipment containers such as gas tanks or boxes.	11845	Replace	Replace				1	https://onet.org.ai/Task/11845	1
https://tasks.org.ai/Clean_machines_and_machine_parts,_using_cleaning_solvents,_cloths,_air_guns,_hoses,_vacuums,_or_other_equipment.	tasks.org.ai	Task	Clean_machines_and_machine_parts,_using_cleaning_solvents,_cloths,_air_guns,_hoses,_vacuums,_or_other_equipment.	Clean machines and machine parts, using cleaning solvents, cloths, air guns, hoses, vacuums, or other equipment.	Clean machines and machine parts, using cleaning solvents, cloths, air guns, hoses, vacuums, or other equipment.	11841	Clean.machines.and.machine.parts [Clean.machines,Clean.machine.parts]	Clean	machines and machine parts			1	https://onet.org.ai/Task/11841	1
https://tasks.org.ai/Replace_or_repair_metal,_wood,_leather,_glass,_or_other_lining_in_machines,_or_in_equipment_compartments_or_containers.	tasks.org.ai	Task	Replace_or_repair_metal,_wood,_leather,_glass,_or_other_lining_in_machines,_or_in_equipment_compartments_or_containers.	Replace or repair metal, wood, leather, glass, or other lining in machines, or in equipment compartments or containers.	Replace or repair metal, wood, leather, glass, or other lining in machines, or in equipment compartments or containers.	11842	Replace.or.repair.metal [Replace.or.repair.metal]	Replace	or repair metal			1	https://onet.org.ai/Task/11842	1
https://tasks.org.ai/Measure,_mix,_prepare,_and_test_chemical_solutions_used_to_clean_or_repair_machinery_and_equipment.	tasks.org.ai	Task	Measure,_mix,_prepare,_and_test_chemical_solutions_used_to_clean_or_repair_machinery_and_equipment.	Measure, mix, prepare, and test chemical solutions used to clean or repair machinery and equipment.	Measure, mix, prepare, and test chemical solutions used to clean or repair machinery and equipment.	11844	Measure.mix.and.prepare.and.test.chemical.solutions.used.to.clean.or.repair.machinery.and.equipment. [Measure.chemical.solutions.used.to.machinery.equipment,mix.chemical.solutions.used.to.machinery.equipment,prepare.chemical.solutions.used.to.machinery.equipment,test.chemical.solutions.used.to.machinery.equipment]	Measure	mix and prepare and test chemical solutions used to clean or repair machinery and equipment.			1	https://onet.org.ai/Task/11844	1
https://tasks.org.ai/Replace_defective_parts_of_machine,_or_adjust_clearances_and_alignment_of_moving_parts.	tasks.org.ai	Task	Replace_defective_parts_of_machine,_or_adjust_clearances_and_alignment_of_moving_parts.	Replace defective parts of machine, or adjust clearances and alignment of moving parts.	Replace defective parts of machine, or adjust clearances and alignment of moving parts.	3041	Replace.defective.parts.of.machine	Replace	defective parts	of	machine	1	https://onet.org.ai/Task/3041	1
https://tasks.org.ai/Align_machines_or_equipment,_using_hoists,_jacks,_hand_tools,_squares,_rules,_micrometers,_lasers,_or_plumb_bobs.	tasks.org.ai	Task	Align_machines_or_equipment,_using_hoists,_jacks,_hand_tools,_squares,_rules,_micrometers,_lasers,_or_plumb_bobs.	Align machines or equipment, using hoists, jacks, hand tools, squares, rules, micrometers, lasers, or plumb bobs.	Align machines or equipment, using hoists, jacks, hand tools, squares, rules, micrometers, lasers, or plumb bobs.	21083	Align.machines.or.equipment [Align.machines,Align.equipment]	Align	machines or equipment			1	https://onet.org.ai/Task/21083	1
https://tasks.org.ai/Insert_shims,_adjust_tension_on_nuts_and_bolts,_or_position_parts,_using_hand_tools_and_measuring_instruments,_to_set_specified_clearances_between_moving_and_stationary_parts.	tasks.org.ai	Task	Insert_shims,_adjust_tension_on_nuts_and_bolts,_or_position_parts,_using_hand_tools_and_measuring_instruments,_to_set_specified_clearances_between_moving_and_stationary_parts.	Insert shims, adjust tension on nuts and bolts, or position parts, using hand tools and measuring instruments, to set specified clearances between moving and stationary parts.	Insert shims, adjust tension on nuts and bolts, or position parts, using hand tools and measuring instruments, to set specified clearances between moving and stationary parts.	3048	shims	shims				1	https://onet.org.ai/Task/3048	1
https://tasks.org.ai/Signal_crane_operator_to_lower_basic_assembly_units_to_bedplate,_and_align_unit_to_centerline.	tasks.org.ai	Task	Signal_crane_operator_to_lower_basic_assembly_units_to_bedplate,_and_align_unit_to_centerline.	Signal crane operator to lower basic assembly units to bedplate, and align unit to centerline.	Signal crane operator to lower basic assembly units to bedplate, and align unit to centerline.	3047	crane.operator.to.lower.basic.assembly.units.bedplate	crane	operator	to	lower basic assembly units bedplate	1	https://onet.org.ai/Task/3047	1
https://tasks.org.ai/Conduct_preventative_maintenance_and_repair,_and_lubricate_machines_and_equipment.	tasks.org.ai	Task	Conduct_preventative_maintenance_and_repair,_and_lubricate_machines_and_equipment.	Conduct preventative maintenance and repair, and lubricate machines and equipment.	Conduct preventative maintenance and repair, and lubricate machines and equipment.	18785	Conduct.preventative.maintenance.and.repair [Conduct.preventative.maintenance,Conduct.repair]	Conduct	preventative maintenance and repair			1	https://onet.org.ai/Task/18785	1
https://tasks.org.ai/Assemble_and_install_equipment,_using_hand_tools_and_power_tools.	tasks.org.ai	Task	Assemble_and_install_equipment,_using_hand_tools_and_power_tools.	Assemble and install equipment, using hand tools and power tools.	Assemble and install equipment, using hand tools and power tools.	3045	Assemble.install.equipment,.using.hand.tools.and.power.tools. [Assemble.equipment,install.equipment]	Assemble	install equipment, using hand tools and power tools.			1	https://onet.org.ai/Task/3045	1
https://tasks.org.ai/Assemble_machines,_and_bolt,_weld,_rivet,_or_otherwise_fasten_them_to_foundation_or_other_structures,_using_hand_tools_and_power_tools.	tasks.org.ai	Task	Assemble_machines,_and_bolt,_weld,_rivet,_or_otherwise_fasten_them_to_foundation_or_other_structures,_using_hand_tools_and_power_tools.	Assemble machines, and bolt, weld, rivet, or otherwise fasten them to foundation or other structures, using hand tools and power tools.	Assemble machines, and bolt, weld, rivet, or otherwise fasten them to foundation or other structures, using hand tools and power tools.	3051	Assemble.machines	Assemble	machines			1	https://onet.org.ai/Task/3051	1
https://tasks.org.ai/Move_machinery_and_equipment,_using_hoists,_dollies,_rollers,_and_trucks.	tasks.org.ai	Task	Move_machinery_and_equipment,_using_hoists,_dollies,_rollers,_and_trucks.	Move machinery and equipment, using hoists, dollies, rollers, and trucks.	Move machinery and equipment, using hoists, dollies, rollers, and trucks.	3049	Move.machinery.and.equipment [Move.machinery,Move.equipment]	Move	machinery and equipment			1	https://onet.org.ai/Task/3049	1
https://tasks.org.ai/Level_bedplate_and_establish_centerline,_using_straightedge,_levels,_and_transit.	tasks.org.ai	Task	Level_bedplate_and_establish_centerline,_using_straightedge,_levels,_and_transit.	Level bedplate and establish centerline, using straightedge, levels, and transit.	Level bedplate and establish centerline, using straightedge, levels, and transit.	3054	bedplate.and.establish.centerline [bedplate.and.establish.centerline]	bedplate	and establish centerline			1	https://onet.org.ai/Task/3054	1
https://tasks.org.ai/Dismantle_machines,_using_hammers,_wrenches,_crowbars,_and_other_hand_tools.	tasks.org.ai	Task	Dismantle_machines,_using_hammers,_wrenches,_crowbars,_and_other_hand_tools.	Dismantle machines, using hammers, wrenches, crowbars, and other hand tools.	Dismantle machines, using hammers, wrenches, crowbars, and other hand tools.	3055	machines	machines				1	https://onet.org.ai/Task/3055	1
https://tasks.org.ai/Bolt_parts,_such_as_side_and_deck_plates,_jaw_plates,_and_journals,_to_basic_assembly_unit.	tasks.org.ai	Task	Bolt_parts,_such_as_side_and_deck_plates,_jaw_plates,_and_journals,_to_basic_assembly_unit.	Bolt parts, such as side and deck plates, jaw plates, and journals, to basic assembly unit.	Bolt parts, such as side and deck plates, jaw plates, and journals, to basic assembly unit.	3053	parts	parts				1	https://onet.org.ai/Task/3053	1
https://tasks.org.ai/Lay_out_mounting_holes,_using_measuring_instruments,_and_drill_holes_with_power_drill.	tasks.org.ai	Task	Lay_out_mounting_holes,_using_measuring_instruments,_and_drill_holes_with_power_drill.	Lay out mounting holes, using measuring instruments, and drill holes with power drill.	Lay out mounting holes, using measuring instruments, and drill holes with power drill.	3052	mounting.holes	mounting	holes			1	https://onet.org.ai/Task/3052	1
https://tasks.org.ai/Attach_moving_parts_and_subassemblies_to_basic_assembly_unit,_using_hand_tools_and_power_tools.	tasks.org.ai	Task	Attach_moving_parts_and_subassemblies_to_basic_assembly_unit,_using_hand_tools_and_power_tools.	Attach moving parts and subassemblies to basic assembly unit, using hand tools and power tools.	Attach moving parts and subassemblies to basic assembly unit, using hand tools and power tools.	3050	Attach.moving.parts.and.subassemblies.to.basic.assembly.unit [Attach.moving.parts.to.basic.assembly.unit,Attach.subassemblies.to.basic.assembly.unit]	Attach	moving parts and subassemblies	to	basic assembly unit	1	https://onet.org.ai/Task/3050	1
https://tasks.org.ai/Weld,_repair,_and_fabricate_equipment_or_machinery.	tasks.org.ai	Task	Weld,_repair,_and_fabricate_equipment_or_machinery.	Weld, repair, and fabricate equipment or machinery.	Weld, repair, and fabricate equipment or machinery.	18786	repair	repair				1	https://onet.org.ai/Task/18786	1
https://tasks.org.ai/Shrink-fit_bushings,_sleeves,_rings,_liners,_gears,_and_wheels_to_specified_items,_using_portable_gas_heating_equipment.	tasks.org.ai	Task	Shrink-fit_bushings,_sleeves,_rings,_liners,_gears,_and_wheels_to_specified_items,_using_portable_gas_heating_equipment.	Shrink-fit bushings, sleeves, rings, liners, gears, and wheels to specified items, using portable gas heating equipment.	Shrink-fit bushings, sleeves, rings, liners, gears, and wheels to specified items, using portable gas heating equipment.	3056	fit.bushings	fit	bushings			1	https://onet.org.ai/Task/3056	1
https://tasks.org.ai/Troubleshoot_equipment,_electrical_components,_hydraulics,_or_other_mechanical_systems.	tasks.org.ai	Task	Troubleshoot_equipment,_electrical_components,_hydraulics,_or_other_mechanical_systems.	Troubleshoot equipment, electrical components, hydraulics, or other mechanical systems.	Troubleshoot equipment, electrical components, hydraulics, or other mechanical systems.	18788	Troubleshoot.equipment	Troubleshoot	equipment			1	https://onet.org.ai/Task/18788	1
https://tasks.org.ai/Dismantle_machinery_and_equipment_for_shipment_to_installation_site,_performing_installation_and_maintenance_work_as_part_of_team.	tasks.org.ai	Task	Dismantle_machinery_and_equipment_for_shipment_to_installation_site,_performing_installation_and_maintenance_work_as_part_of_team.	Dismantle machinery and equipment for shipment to installation site, performing installation and maintenance work as part of team.	Dismantle machinery and equipment for shipment to installation site, performing installation and maintenance work as part of team.	3057	machinery.and.equipment.for.shipment.installation.site [machinery.and.equipment.for.shipment.installation.site]	machinery	and equipment	for	shipment installation site	1	https://onet.org.ai/Task/3057	1
https://tasks.org.ai/Connect_power_unit_to_machines_or_steam_piping_to_equipment,_and_test_unit_to_evaluate_its_mechanical_operation.	tasks.org.ai	Task	Connect_power_unit_to_machines_or_steam_piping_to_equipment,_and_test_unit_to_evaluate_its_mechanical_operation.	Connect power unit to machines or steam piping to equipment, and test unit to evaluate its mechanical operation.	Connect power unit to machines or steam piping to equipment, and test unit to evaluate its mechanical operation.	3043	Connect.power.unit.to.machines.steam.piping.equipment	Connect	power unit	to	machines steam piping equipment	1	https://onet.org.ai/Task/3043	1
https://tasks.org.ai/Position_steel_beams_to_support_bedplates_of_machines_and_equipment,_using_blueprints_and_schematic_drawings_to_determine_work_procedures.	tasks.org.ai	Task	Position_steel_beams_to_support_bedplates_of_machines_and_equipment,_using_blueprints_and_schematic_drawings_to_determine_work_procedures.	Position steel beams to support bedplates of machines and equipment, using blueprints and schematic drawings to determine work procedures.	Position steel beams to support bedplates of machines and equipment, using blueprints and schematic drawings to determine work procedures.	3046	Position.steel.beams.to.bedplates.machines.equipment	Position	steel beams	to	bedplates machines equipment	1	https://onet.org.ai/Task/3046	1
https://tasks.org.ai/Fabricate_and_dismantle_parts,_equipment,_and_machines,_using_a_cutting_torch_or_other_cutting_equipment.	tasks.org.ai	Task	Fabricate_and_dismantle_parts,_equipment,_and_machines,_using_a_cutting_torch_or_other_cutting_equipment.	Fabricate and dismantle parts, equipment, and machines, using a cutting torch or other cutting equipment.	Fabricate and dismantle parts, equipment, and machines, using a cutting torch or other cutting equipment.	18787	dismantle.parts	dismantle	parts			1	https://onet.org.ai/Task/18787	1
https://tasks.org.ai/Construct_foundation_for_machines,_using_hand_tools_and_building_materials_such_as_wood,_cement,_and_steel.	tasks.org.ai	Task	Construct_foundation_for_machines,_using_hand_tools_and_building_materials_such_as_wood,_cement,_and_steel.	Construct foundation for machines, using hand tools and building materials such as wood, cement, and steel.	Construct foundation for machines, using hand tools and building materials such as wood, cement, and steel.	3058	Construct.foundation.for.machines	Construct	foundation	for	machines	1	https://onet.org.ai/Task/3058	1
https://tasks.org.ai/Operate_engine_lathe_to_grind,_file,_and_turn_machine_parts_to_dimensional_specifications.	tasks.org.ai	Task	Operate_engine_lathe_to_grind,_file,_and_turn_machine_parts_to_dimensional_specifications.	Operate engine lathe to grind, file, and turn machine parts to dimensional specifications.	Operate engine lathe to grind, file, and turn machine parts to dimensional specifications.	3060	Operate.engine.lathe.to.grind	Operate	engine lathe	to	grind	1	https://onet.org.ai/Task/3060	1
https://tasks.org.ai/Install_robot_and_modify_its_program,_using_teach_pendant.	tasks.org.ai	Task	Install_robot_and_modify_its_program,_using_teach_pendant.	Install robot and modify its program, using teach pendant.	Install robot and modify its program, using teach pendant.	3059	Install.robot.and.modify.program [Install.robot,Install.modify.program]	Install	robot and modify program			1	https://onet.org.ai/Task/3059	1
https://tasks.org.ai/Reline_or_repair_ladles_and_pouring_spouts_with_refractory_clay,_using_trowels.	tasks.org.ai	Task	Reline_or_repair_ladles_and_pouring_spouts_with_refractory_clay,_using_trowels.	Reline or repair ladles and pouring spouts with refractory clay, using trowels.	Reline or repair ladles and pouring spouts with refractory clay, using trowels.	13819	repair.ladles.and.pouring.spouts.with.refractory.clay [repair.ladles.with.refractory.clay,repair.pouring.spouts.with.refractory.clay]	repair	ladles and pouring spouts	with	refractory clay	1	https://onet.org.ai/Task/13819	1
https://tasks.org.ai/Chip_slag_from_linings_of_ladles_or_remove_linings_when_beyond_repair,_using_hammers_and_chisels.	tasks.org.ai	Task	Chip_slag_from_linings_of_ladles_or_remove_linings_when_beyond_repair,_using_hammers_and_chisels.	Chip slag from linings of ladles or remove linings when beyond repair, using hammers and chisels.	Chip slag from linings of ladles or remove linings when beyond repair, using hammers and chisels.	13820	slag.from.linings.ladles.linings	slag		from	linings ladles linings	1	https://onet.org.ai/Task/13820	1
https://tasks.org.ai/Mix_specified_amounts_of_sand,_clay,_mortar_powder,_and_water_to_form_refractory_clay_or_mortar,_using_shovels_or_mixing_machines.	tasks.org.ai	Task	Mix_specified_amounts_of_sand,_clay,_mortar_powder,_and_water_to_form_refractory_clay_or_mortar,_using_shovels_or_mixing_machines.	Mix specified amounts of sand, clay, mortar powder, and water to form refractory clay or mortar, using shovels or mixing machines.	Mix specified amounts of sand, clay, mortar powder, and water to form refractory clay or mortar, using shovels or mixing machines.	13821	Mix.specified.amounts.of.sand	Mix	specified amounts	of	sand	1	https://onet.org.ai/Task/13821	1
https://tasks.org.ai/Measure_furnace_walls_to_determine_dimensions_and_cut_required_number_of_sheets_from_plastic_block,_using_saws.	tasks.org.ai	Task	Measure_furnace_walls_to_determine_dimensions_and_cut_required_number_of_sheets_from_plastic_block,_using_saws.	Measure furnace walls to determine dimensions and cut required number of sheets from plastic block, using saws.	Measure furnace walls to determine dimensions and cut required number of sheets from plastic block, using saws.	13822	Measure.furnace.walls.to.dimensions.required.number.sheets.plastic.block	Measure	furnace walls	to	dimensions required number sheets plastic block	1	https://onet.org.ai/Task/13822	1
