ns	type	id	name	description	code	taskType
onet.org.ai	Task	Cut_Spouts_Runner_Holes_And_Sprue_Holes_Into_Molds	Cut spouts, runner holes, and sprue holes into molds.	Cut spouts, runner holes, and sprue holes into molds.	12057	Core
onet.org.ai	Task	Tend_Machines_That_Bond_Cope_And_Drag_Together_To_Form_Completed_Shell_Molds	Tend machines that bond cope and drag together to form completed shell molds.	Tend machines that bond cope and drag together to form completed shell molds.	12056	Supplemental
onet.org.ai	Task	Rotate_Sweep_Boards_Around_Spindles_To_Make_Symmetrical_Molds_For_Convex_Impressions	Rotate sweep boards around spindles to make symmetrical molds for convex impressions.	Rotate sweep boards around spindles to make symmetrical molds for convex impressions.	12061	Supplemental
onet.org.ai	Task	Pour_Molten_Metal_Into_Molds_Manually_Or_With_Crane_Ladles	Pour molten metal into molds, manually or with crane ladles.	Pour molten metal into molds, manually or with crane ladles.	12060	Supplemental
onet.org.ai	Task	Operate_Ovens_Or_Furnaces_To_Bake_Cores_Or_To_Melt_Skim_And_Flux_Metal	Operate ovens or furnaces to bake cores or to melt, skim, and flux metal.	Operate ovens or furnaces to bake cores or to melt, skim, and flux metal.	12062	Supplemental
onet.org.ai	Task	Measure_And_Visually_Inspect_Products_For_Surface_And_Dimension_Defects_To_Ensure_Conformance_To_Specifications_Using_Precision_Measuring_Instruments	Measure and visually inspect products for surface and dimension defects to ensure conformance to specifications, using precision measuring instruments.	Measure and visually inspect products for surface and dimension defects to ensure conformance to specifications, using precision measuring instruments.	10174	Core
onet.org.ai	Task	Observe_Continuous_Operation_Of_Automatic_Machines_To_Ensure_That_Products_Meet_Specifications_And_To_Detect_Jams_Or_Malfunctions_Making_Adjustments_As_Necessary	Observe continuous operation of automatic machines to ensure that products meet specifications and to detect jams or malfunctions, making adjustments as necessary.	Observe continuous operation of automatic machines to ensure that products meet specifications and to detect jams or malfunctions, making adjustments as necessary.	10173	Core
onet.org.ai	Task	Set_Up_Operate_Or_Tend_Metal_Or_Plastic_Molding_Casting_Or_Coremaking_Machines_To_Mold_Or_Cast_Metal_Or_Thermoplastic_Parts_Or_Products	Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.	Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.	10175	Core
onet.org.ai	Task	Turn_Valves_And_Dials_Of_Machines_To_Regulate_Pressure_Temperature_And_Speed_And_Feed_Rates_And_To_Set_Cycle_Times	Turn valves and dials of machines to regulate pressure, temperature, and speed and feed rates, and to set cycle times.	Turn valves and dials of machines to regulate pressure, temperature, and speed and feed rates, and to set cycle times.	10177	Core
onet.org.ai	Task	Read_Specifications_Blueprints_And_Work_Orders_To_Determine_Setups_Temperatures_And_Time_Settings_Required_To_Mold_Form_Or_Cast_Plastic_Materials_As_Well_As_To_Plan_Production_Sequences	Read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.	Read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.	10186	Core
onet.org.ai	Task	Observe_Meters_And_Gauges_To_Verify_And_Record_Temperatures_Pressures_And_Press_Cycle_Times	Observe meters and gauges to verify and record temperatures, pressures, and press-cycle times.	Observe meters and gauges to verify and record temperatures, pressures, and press-cycle times.	10184	Core
onet.org.ai	Task	Connect_Water_Hoses_To_Cooling_Systems_Of_Dies_Using_Hand_Tools	Connect water hoses to cooling systems of dies, using hand tools.	Connect water hoses to cooling systems of dies, using hand tools.	10192	Core
onet.org.ai	Task	Remove_Parts_Such_As_Dies_From_Machines_After_Production_Runs_Are_Finished	Remove parts, such as dies, from machines after production runs are finished.	Remove parts, such as dies, from machines after production runs are finished.	10188	Core
onet.org.ai	Task	Perform_Maintenance_Work_Such_As_Cleaning_And_Oiling_Machines	Perform maintenance work such as cleaning and oiling machines.	Perform maintenance work such as cleaning and oiling machines.	10197	Core
onet.org.ai	Task	Smooth_And_Clean_Inner_Surfaces_Of_Molds_Using_Brushes_Scrapers_Air_Hoses_Or_Grinding_Wheels_And_Fill_Imperfections_With_Refractory_Material	Smooth and clean inner surfaces of molds, using brushes, scrapers, air hoses, or grinding wheels, and fill imperfections with refractory material.	Smooth and clean inner surfaces of molds, using brushes, scrapers, air hoses, or grinding wheels, and fill imperfections with refractory material.	10195	Core
onet.org.ai	Task	Operate_Hoists_To_Position_Dies_Or_Patterns_On_Foundry_Floors	Operate hoists to position dies or patterns on foundry floors.	Operate hoists to position dies or patterns on foundry floors.	10194	Supplemental
onet.org.ai	Task	Cool_Products_After_Processing_To_Prevent_Distortion	Cool products after processing to prevent distortion.	Cool products after processing to prevent distortion.	10181	Supplemental
onet.org.ai	Task	Install_Dies_Onto_Machines_Or_Presses_And_Coat_Dies_With_Parting_Agents_According_To_Work_Order_Specifications	Install dies onto machines or presses and coat dies with parting agents, according to work order specifications.	Install dies onto machines or presses and coat dies with parting agents, according to work order specifications.	10182	Supplemental
onet.org.ai	Task	Unload_Finished_Products_From_Conveyor_Belts_Pack_Them_In_Containers_And_Place_Containers_In_Warehouses	Unload finished products from conveyor belts, pack them in containers, and place containers in warehouses.	Unload finished products from conveyor belts, pack them in containers, and place containers in warehouses.	10191	Supplemental
onet.org.ai	Task	Remove_Finished_Or_Cured_Products_From_Dies_Or_Molds_Using_Hand_Tools_Air_Hoses_And_Other_Equipment_Stamping_Identifying_Information_On_Products_When_Necessary	Remove finished or cured products from dies or molds, using hand tools, air hoses, and other equipment, stamping identifying information on products when necessary.	Remove finished or cured products from dies or molds, using hand tools, air hoses, and other equipment, stamping identifying information on products when necessary.	10178	Supplemental
onet.org.ai	Task	Obtain_And_Move_Specified_Patterns_To_Work_Stations_Manually_Or_Using_Hoists_And_Secure_Patterns_To_Machines_Using_Wrenches	Obtain and move specified patterns to work stations, manually or using hoists, and secure patterns to machines, using wrenches.	Obtain and move specified patterns to work stations, manually or using hoists, and secure patterns to machines, using wrenches.	10196	Supplemental
onet.org.ai	Task	Select_And_Install_Blades_Tools_Or_Other_Attachments_For_Each_Operation	Select and install blades, tools, or other attachments for each operation.	Select and install blades, tools, or other attachments for each operation.	10203	Supplemental
onet.org.ai	Task	Repair_Or_Replace_Damaged_Molds_Pipes_Belts_Chains_Or_Other_Equipment_Using_Hand_Tools_Hand_Powered_Presses_Or_Jib_Cranes	Repair or replace damaged molds, pipes, belts, chains, or other equipment, using hand tools, hand-powered presses, or jib cranes.	Repair or replace damaged molds, pipes, belts, chains, or other equipment, using hand tools, hand-powered presses, or jib cranes.	10198	Supplemental
onet.org.ai	Task	Inventory_And_Record_Quantities_Of_Materials_And_Finished_Products_Requisitioning_Additional_Supplies_As_Necessary	Inventory and record quantities of materials and finished products, requisitioning additional supplies as necessary.	Inventory and record quantities of materials and finished products, requisitioning additional supplies as necessary.	10189	Supplemental
onet.org.ai	Task	Select_Coolants_And_Lubricants_And_Start_Their_Flow	Select coolants and lubricants, and start their flow.	Select coolants and lubricants, and start their flow.	10200	Supplemental
onet.org.ai	Task	Adjust_Equipment_And_Workpiece_Holding_Fixtures_Such_As_Mold_Frames_Tubs_And_Cutting_Tables_To_Ensure_Proper_Functioning	Adjust equipment and workpiece holding fixtures, such as mold frames, tubs, and cutting tables, to ensure proper functioning.	Adjust equipment and workpiece holding fixtures, such as mold frames, tubs, and cutting tables, to ensure proper functioning.	10187	Supplemental
onet.org.ai	Task	Maintain_Inventories_Of_Materials	Maintain inventories of materials.	Maintain inventories of materials.	10199	Supplemental
onet.org.ai	Task	Position_And_Secure_Workpieces_On_Machines_And_Start_Feeding_Mechanisms	Position and secure workpieces on machines, and start feeding mechanisms.	Position and secure workpieces on machines, and start feeding mechanisms.	10176	Supplemental
onet.org.ai	Task	Trim_Excess_Material_From_Parts_Using_Knives_And_Grind_Scrap_Plastic_Into_Powder_For_Reuse	Trim excess material from parts, using knives, and grind scrap plastic into powder for reuse.	Trim excess material from parts, using knives, and grind scrap plastic into powder for reuse.	10180	Supplemental
onet.org.ai	Task	Mix_And_Measure_Compounds_Or_Weigh_Premixed_Compounds_And_Dump_Them_Into_Machine_Tubs_Cavities_Or_Molds	Mix and measure compounds, or weigh premixed compounds, and dump them into machine tubs, cavities, or molds.	Mix and measure compounds, or weigh premixed compounds, and dump them into machine tubs, cavities, or molds.	10183	Supplemental
onet.org.ai	Task	Spray_Smoke_Or_Coat_Molds_With_Compounds_To_Lubricate_Or_Insulate_Molds_Using_Acetylene_Torches_Or_Sprayers	Spray, smoke, or coat molds with compounds to lubricate or insulate molds, using acetylene torches or sprayers.	Spray, smoke, or coat molds with compounds to lubricate or insulate molds, using acetylene torches or sprayers.	10185	Supplemental
onet.org.ai	Task	Preheat_Tools_Dies_Plastic_Materials_Or_Patterns_Using_Blowtorches_Or_Other_Equipment	Preheat tools, dies, plastic materials, or patterns, using blowtorches or other equipment.	Preheat tools, dies, plastic materials, or patterns, using blowtorches or other equipment.	10193	Supplemental
onet.org.ai	Task	Pour_Or_Load_Metal_Or_Sand_Into_Melting_Pots_Furnaces_Molds_Or_Hoppers_Using_Shovels_Ladles_Or_Machines	Pour or load metal or sand into melting pots, furnaces, molds, or hoppers, using shovels, ladles, or machines.	Pour or load metal or sand into melting pots, furnaces, molds, or hoppers, using shovels, ladles, or machines.	10190	Supplemental
onet.org.ai	Task	Skim_Or_Pour_Dross_Slag_Or_Impurities_From_Molten_Metal_Using_Ladles_Rakes_Hoes_Spatulas_Or_Spoons	Skim or pour dross, slag, or impurities from molten metal, using ladles, rakes, hoes, spatulas, or spoons.	Skim or pour dross, slag, or impurities from molten metal, using ladles, rakes, hoes, spatulas, or spoons.	10179	Supplemental
onet.org.ai	Task	Inspect_Workpieces_For_Defects_And_Measure_Workpieces_To_Determine_Accuracy_Of_Machine_Operation_Using_Rules_Templates_Or_Other_Measuring_Instruments	Inspect workpieces for defects, and measure workpieces to determine accuracy of machine operation, using rules, templates, or other measuring instruments.	Inspect workpieces for defects, and measure workpieces to determine accuracy of machine operation, using rules, templates, or other measuring instruments.	10206	Core
onet.org.ai	Task	Position_Adjust_And_Secure_Stock_Material_Or_Workpieces_Against_Stops_On_Arbors_Or_In_Chucks_Fixtures_Or_Automatic_Feeding_Mechanisms_Manually_Or_Using_Hoists	Position, adjust, and secure stock material or workpieces against stops, on arbors, or in chucks, fixtures, or automatic feeding mechanisms, manually or using hoists.	Position, adjust, and secure stock material or workpieces against stops, on arbors, or in chucks, fixtures, or automatic feeding mechanisms, manually or using hoists.	10210	Core
onet.org.ai	Task	Read_Blueprints_Or_Job_Orders_To_Determine_Product_Specifications_And_Tooling_Instructions_And_To_Plan_Operational_Sequences	Read blueprints or job orders to determine product specifications and tooling instructions and to plan operational sequences.	Read blueprints or job orders to determine product specifications and tooling instructions and to plan operational sequences.	10208	Core
onet.org.ai	Task	Select_Install_And_Adjust_Alignment_Of_Drills_Cutters_Dies_Guides_And_Holding_Devices_Using_Templates_Measuring_Instruments_And_Hand_Tools	Select, install, and adjust alignment of drills, cutters, dies, guides, and holding devices, using templates, measuring instruments, and hand tools.	Select, install, and adjust alignment of drills, cutters, dies, guides, and holding devices, using templates, measuring instruments, and hand tools.	10211	Core
onet.org.ai	Task	Observe_Machine_Operation_To_Detect_Workpiece_Defects_Or_Machine_Malfunctions_Adjusting_Machines_As_Necessary	Observe machine operation to detect workpiece defects or machine malfunctions, adjusting machines as necessary.	Observe machine operation to detect workpiece defects or machine malfunctions, adjusting machines as necessary.	10207	Core
onet.org.ai	Task	Set_Up_And_Operate_Machines_Such_As_Lathes_Cutters_Shears_Borers_Millers_Grinders_Presses_Drills_Or_Auxiliary_Machines_To_Make_Metallic_And_Plastic_Workpieces	Set up and operate machines, such as lathes, cutters, shears, borers, millers, grinders, presses, drills, or auxiliary machines, to make metallic and plastic workpieces.	Set up and operate machines, such as lathes, cutters, shears, borers, millers, grinders, presses, drills, or auxiliary machines, to make metallic and plastic workpieces.	10209	Core
onet.org.ai	Task	Change_Worn_Machine_Accessories_Such_As_Cutting_Tools_Or_Brushes_Using_Hand_Tools	Change worn machine accessories, such as cutting tools or brushes, using hand tools.	Change worn machine accessories, such as cutting tools or brushes, using hand tools.	10212	Core
onet.org.ai	Task	Set_Machine_Stops_Or_Guides_To_Specified_Lengths_As_Indicated_By_Scales_Rules_Or_Templates	Set machine stops or guides to specified lengths as indicated by scales, rules, or templates.	Set machine stops or guides to specified lengths as indicated by scales, rules, or templates.	10221	Core
onet.org.ai	Task	Select_The_Proper_Coolants_And_Lubricants_And_Start_Their_Flow	Select the proper coolants and lubricants and start their flow.	Select the proper coolants and lubricants and start their flow.	10216	Core
onet.org.ai	Task	Remove_Burrs_Sharp_Edges_Rust_Or_Scale_From_Workpieces_Using_Files_Hand_Grinders_Wire_Brushes_Or_Power_Tools	Remove burrs, sharp edges, rust, or scale from workpieces, using files, hand grinders, wire brushes, or power tools.	Remove burrs, sharp edges, rust, or scale from workpieces, using files, hand grinders, wire brushes, or power tools.	10217	Core
onet.org.ai	Task	Perform_Minor_Machine_Maintenance_Such_As_Oiling_Or_Cleaning_Machines_Dies_Or_Workpieces_Or_Adding_Coolant_To_Machine_Reservoirs	Perform minor machine maintenance, such as oiling or cleaning machines, dies, or workpieces, or adding coolant to machine reservoirs.	Perform minor machine maintenance, such as oiling or cleaning machines, dies, or workpieces, or adding coolant to machine reservoirs.	10215	Core
onet.org.ai	Task	Make_Minor_Electrical_And_Mechanical_Repairs_And_Adjustments_To_Machines_And_Notify_Supervisors_When_Major_Service_Is_Required	Make minor electrical and mechanical repairs and adjustments to machines and notify supervisors when major service is required.	Make minor electrical and mechanical repairs and adjustments to machines and notify supervisors when major service is required.	10213	Core
onet.org.ai	Task	Compute_Data_Such_As_Gear_Dimensions_Or_Machine_Settings_Applying_Knowledge_Of_Shop_Mathematics	Compute data, such as gear dimensions or machine settings, applying knowledge of shop mathematics.	Compute data, such as gear dimensions or machine settings, applying knowledge of shop mathematics.	10223	Core
onet.org.ai	Task	Start_Machines_And_Turn_Handwheels_Or_Valves_To_Engage_Feeding_Cooling_And_Lubricating_Mechanisms	Start machines and turn handwheels or valves to engage feeding, cooling, and lubricating mechanisms.	Start machines and turn handwheels or valves to engage feeding, cooling, and lubricating mechanisms.	10214	Core
onet.org.ai	Task	Move_Controls_Or_Mount_Gears_Cams_Or_Templates_In_Machines_To_Set_Feed_Rates_And_Cutting_Speeds_Depths_And_Angles	Move controls or mount gears, cams, or templates in machines to set feed rates and cutting speeds, depths, and angles.	Move controls or mount gears, cams, or templates in machines to set feed rates and cutting speeds, depths, and angles.	10222	Core
onet.org.ai	Task	Instruct_Other_Workers_In_Machine_Set_Up_And_Operation	Instruct other workers in machine set-up and operation.	Instruct other workers in machine set-up and operation.	10218	Core
onet.org.ai	Task	Record_Operational_Data_Such_As_Pressure_Readings_Lengths_Of_Strokes_Feed_Rates_Or_Speeds	Record operational data, such as pressure readings, lengths of strokes, feed rates, or speeds.	Record operational data, such as pressure readings, lengths of strokes, feed rates, or speeds.	10219	Core
onet.org.ai	Task	Extract_Or_Lift_Jammed_Pieces_From_Machines_Using_Fingers_Wire_Hooks_Or_Lift_Bars	Extract or lift jammed pieces from machines, using fingers, wire hooks, or lift bars.	Extract or lift jammed pieces from machines, using fingers, wire hooks, or lift bars.	10220	Core
onet.org.ai	Task	Measure_And_Mark_Reference_Points_And_Cutting_Lines_On_Workpieces_Using_Traced_Templates_Compasses_And_Rules	Measure and mark reference points and cutting lines on workpieces, using traced templates, compasses, and rules.	Measure and mark reference points and cutting lines on workpieces, using traced templates, compasses, and rules.	10225	Supplemental
onet.org.ai	Task	Write_Programs_For_Computer_Numerical_Control_Cnc_Machines_To_Cut_Metal_And_Plastic_Materials	Write programs for computer numerical control (CNC) machines to cut metal and plastic materials.	Write programs for computer numerical control (CNC) machines to cut metal and plastic materials.	23937	Supplemental
onet.org.ai	Task	Align_Layout_Marks_With_Dies_Or_Blades	Align layout marks with dies or blades.	Align layout marks with dies or blades.	10224	Supplemental
onet.org.ai	Task	Verify_Dimensions_Alignments_And_Clearances_Of_Finished_Parts_For_Conformance_To_Specifications_Using_Measuring_Instruments_Such_As_Calipers_Gauge_Blocks_Micrometers_Or_Dial_Indicators	Verify dimensions, alignments, and clearances of finished parts for conformance to specifications, using measuring instruments such as calipers, gauge blocks, micrometers, or dial indicators.	Verify dimensions, alignments, and clearances of finished parts for conformance to specifications, using measuring instruments such as calipers, gauge blocks, micrometers, or dial indicators.	8490	Core
onet.org.ai	Task	Set_Up_And_Operate_Conventional_Or_Computer_Numerically_Controlled_Machine_Tools_Such_As_Lathes_Milling_Machines_Or_Grinders_To_Cut_Bore_Grind_Or_Otherwise_Shape_Parts_To_Prescribed_Dimensions_And_Finishes	Set up and operate conventional or computer numerically controlled machine tools such as lathes, milling machines, or grinders to cut, bore, grind, or otherwise shape parts to prescribed dimensions and finishes.	Set up and operate conventional or computer numerically controlled machine tools such as lathes, milling machines, or grinders to cut, bore, grind, or otherwise shape parts to prescribed dimensions and finishes.	8492	Core
onet.org.ai	Task	Visualize_And_Compute_Dimensions_Sizes_Shapes_And_Tolerances_Of_Assemblies_Based_On_Specifications	Visualize and compute dimensions, sizes, shapes, and tolerances of assemblies, based on specifications.	Visualize and compute dimensions, sizes, shapes, and tolerances of assemblies, based on specifications.	8491	Core
onet.org.ai	Task	Study_Blueprints_Sketches_Models_Or_Specifications_To_Plan_Sequences_Of_Operations_For_Fabricating_Tools_Dies_Or_Assemblies	Study blueprints, sketches, models, or specifications to plan sequences of operations for fabricating tools, dies, or assemblies.	Study blueprints, sketches, models, or specifications to plan sequences of operations for fabricating tools, dies, or assemblies.	8489	Core
onet.org.ai	Task	Fit_And_Assemble_Parts_To_Make_Repair_Or_Modify_Dies_Jigs_Gauges_And_Tools_Using_Machine_Tools_Hand_Tools_Or_Welders	Fit and assemble parts to make, repair, or modify dies, jigs, gauges, and tools, using machine tools, hand tools, or welders.	Fit and assemble parts to make, repair, or modify dies, jigs, gauges, and tools, using machine tools, hand tools, or welders.	23938	Core
onet.org.ai	Task	Inspect_Finished_Dies_For_Smoothness_Contour_Conformity_And_Defects	Inspect finished dies for smoothness, contour conformity, and defects.	Inspect finished dies for smoothness, contour conformity, and defects.	8496	Core
onet.org.ai	Task	Select_Metals_To_Be_Used_From_A_Range_Of_Metals_And_Alloys_Based_On_Properties_Such_As_Hardness_Or_Heat_Tolerance	Select metals to be used from a range of metals and alloys, based on properties such as hardness or heat tolerance.	Select metals to be used from a range of metals and alloys, based on properties such as hardness or heat tolerance.	8502	Core
onet.org.ai	Task	Lift_Position_And_Secure_Machined_Parts_On_Surface_Plates_Or_Worktables_Using_Hoists_Vises_V_Blocks_Or_Angle_Plates	Lift, position, and secure machined parts on surface plates or worktables, using hoists, vises, v-blocks, or angle plates.	Lift, position, and secure machined parts on surface plates or worktables, using hoists, vises, v-blocks, or angle plates.	8498	Core
onet.org.ai	Task	File_Grind_Shim_And_Adjust_Different_Parts_To_Properly_Fit_Them_Together	File, grind, shim, and adjust different parts to properly fit them together.	File, grind, shim, and adjust different parts to properly fit them together.	8493	Core
onet.org.ai	Task	Smooth_And_Polish_Flat_And_Contoured_Surfaces_Of_Parts_Or_Tools_Using_Scrapers_Abrasive_Stones_Files_Emery_Cloths_Or_Power_Grinders	Smooth and polish flat and contoured surfaces of parts or tools, using scrapers, abrasive stones, files, emery cloths, or power grinders.	Smooth and polish flat and contoured surfaces of parts or tools, using scrapers, abrasive stones, files, emery cloths, or power grinders.	8497	Core
onet.org.ai	Task	Measure_Mark_And_Scribe_Metal_Or_Plastic_Stock_To_Lay_Out_Machining_Using_Instruments_Such_As_Protractors_Micrometers_Scribes_Or_Rulers	Measure, mark, and scribe metal or plastic stock to lay out machining, using instruments such as protractors, micrometers, scribes, or rulers.	Measure, mark, and scribe metal or plastic stock to lay out machining, using instruments such as protractors, micrometers, scribes, or rulers.	8499	Core
onet.org.ai	Task	Conduct_Test_Runs_With_Completed_Tools_Or_Dies_To_Ensure_That_Parts_Meet_Specifications_Making_Adjustments_As_Necessary	Conduct test runs with completed tools or dies to ensure that parts meet specifications, making adjustments as necessary.	Conduct test runs with completed tools or dies to ensure that parts meet specifications, making adjustments as necessary.	8495	Core
onet.org.ai	Task	Design_Jigs_Fixtures_And_Templates_For_Use_As_Work_Aids_In_The_Fabrication_Of_Parts_Or_Products	Design jigs, fixtures, and templates for use as work aids in the fabrication of parts or products.	Design jigs, fixtures, and templates for use as work aids in the fabrication of parts or products.	8501	Core
onet.org.ai	Task	Cut_Shape_And_Trim_Blanks_Or_Blocks_To_Specified_Lengths_Or_Shapes_Using_Power_Saws_Power_Shears_Rules_And_Hand_Tools	Cut, shape, and trim blanks or blocks to specified lengths or shapes, using power saws, power shears, rules, and hand tools.	Cut, shape, and trim blanks or blocks to specified lengths or shapes, using power saws, power shears, rules, and hand tools.	8500	Core
onet.org.ai	Task	Set_Up_And_Operate_Drill_Presses_To_Drill_And_Tap_Holes_In_Parts_For_Assembly	Set up and operate drill presses to drill and tap holes in parts for assembly.	Set up and operate drill presses to drill and tap holes in parts for assembly.	8503	Core
onet.org.ai	Task	Develop_And_Design_New_Tools_And_Dies_Using_Computer_Aided_Design_Software	Develop and design new tools and dies, using computer-aided design software.	Develop and design new tools and dies, using computer-aided design software.	8504	Supplemental
onet.org.ai	Task	Set_Pyrometer_Controls_Of_Heat_Treating_Furnaces_And_Feed_Or_Place_Parts_Tools_Or_Assemblies_Into_Furnaces_To_Harden	Set pyrometer controls of heat-treating furnaces and feed or place parts, tools, or assemblies into furnaces to harden.	Set pyrometer controls of heat-treating furnaces and feed or place parts, tools, or assemblies into furnaces to harden.	8505	Supplemental
onet.org.ai	Task	Operate_Safety_Equipment_And_Use_Safe_Work_Habits	Operate safety equipment and use safe work habits.	Operate safety equipment and use safe work habits.	23583	Core
onet.org.ai	Task	Examine_Workpieces_For_Defects_And_Measure_Workpieces_With_Straightedges_Or_Templates_To_Ensure_Conformance_With_Specifications	Examine workpieces for defects and measure workpieces with straightedges or templates to ensure conformance with specifications.	Examine workpieces for defects and measure workpieces with straightedges or templates to ensure conformance with specifications.	23584	Core
onet.org.ai	Task	Weld_Components_In_Flat_Vertical_Or_Overhead_Positions	Weld components in flat, vertical, or overhead positions.	Weld components in flat, vertical, or overhead positions.	23582	Core
onet.org.ai	Task	Detect_Faulty_Operation_Of_Equipment_Or_Defective_Materials_And_Notify_Supervisors	Detect faulty operation of equipment or defective materials and notify supervisors.	Detect faulty operation of equipment or defective materials and notify supervisors.	23600	Core
onet.org.ai	Task	Recognize_Set_Up_And_Operate_Hand_And_Power_Tools_Common_To_The_Welding_Trade_Such_As_Shielded_Metal_Arc_And_Gas_Metal_Arc_Welding_Equipment	Recognize, set up, and operate hand and power tools common to the welding trade, such as shielded metal arc and gas metal arc welding equipment.	Recognize, set up, and operate hand and power tools common to the welding trade, such as shielded metal arc and gas metal arc welding equipment.	23585	Core
onet.org.ai	Task	Select_And_Install_Torches_Torch_Tips_Filler_Rods_And_Flux_According_To_Welding_Chart_Specifications_Or_Types_And_Thicknesses_Of_Metals	Select and install torches, torch tips, filler rods, and flux, according to welding chart specifications or types and thicknesses of metals.	Select and install torches, torch tips, filler rods, and flux, according to welding chart specifications or types and thicknesses of metals.	23587	Core
onet.org.ai	Task	Mark_Or_Tag_Material_With_Proper_Job_Number_Piece_Marks_And_Other_Identifying_Marks_As_Required	Mark or tag material with proper job number, piece marks, and other identifying marks as required.	Mark or tag material with proper job number, piece marks, and other identifying marks as required.	23592	Core
onet.org.ai	Task	Determine_Required_Equipment_And_Welding_Methods_Applying_Knowledge_Of_Metallurgy_Geometry_And_Welding_Techniques	Determine required equipment and welding methods, applying knowledge of metallurgy, geometry, and welding techniques.	Determine required equipment and welding methods, applying knowledge of metallurgy, geometry, and welding techniques.	23590	Core
onet.org.ai	Task	Prepare_All_Material_Surfaces_To_Be_Welded_Ensuring_That_There_Is_No_Loose_Or_Thick_Scale_Slag_Rust_Moisture_Grease_Or_Other_Foreign_Matter	Prepare all material surfaces to be welded, ensuring that there is no loose or thick scale, slag, rust, moisture, grease, or other foreign matter.	Prepare all material surfaces to be welded, ensuring that there is no loose or thick scale, slag, rust, moisture, grease, or other foreign matter.	23594	Core
onet.org.ai	Task	Align_And_Clamp_Workpieces_Together_Using_Rules_Squares_Or_Hand_Tools_Or_Position_Items_In_Fixtures_Jigs_Or_Vises	Align and clamp workpieces together, using rules, squares, or hand tools, or position items in fixtures, jigs, or vises.	Align and clamp workpieces together, using rules, squares, or hand tools, or position items in fixtures, jigs, or vises.	23596	Core
onet.org.ai	Task	Connect_And_Turn_Regulator_Valves_To_Activate_And_Adjust_Gas_Flow_And_Pressure_So_That_Desired_Flames_Are_Obtained	Connect and turn regulator valves to activate and adjust gas flow and pressure so that desired flames are obtained.	Connect and turn regulator valves to activate and adjust gas flow and pressure so that desired flames are obtained.	23589	Core
onet.org.ai	Task	Position_And_Secure_Workpieces_Using_Hoists_Cranes_Wire_And_Banding_Machines_Or_Hand_Tools	Position and secure workpieces, using hoists, cranes, wire, and banding machines or hand tools.	Position and secure workpieces, using hoists, cranes, wire, and banding machines or hand tools.	23599	Core
onet.org.ai	Task	Melt_And_Apply_Solder_Along_Adjoining_Edges_Of_Workpieces_To_Solder_Joints_Using_Soldering_Irons_Gas_Torches_Or_Electric_Ultrasonic_Equipment	Melt and apply solder along adjoining edges of workpieces to solder joints, using soldering irons, gas torches, or electric-ultrasonic equipment.	Melt and apply solder along adjoining edges of workpieces to solder joints, using soldering irons, gas torches, or electric-ultrasonic equipment.	23602	Core
onet.org.ai	Task	Monitor_The_Fitting_Burning_And_Welding_Processes_To_Avoid_Overheating_Of_Parts_Or_Warping_Shrinking_Distortion_Or_Expansion_Of_Material	Monitor the fitting, burning, and welding processes to avoid overheating of parts or warping, shrinking, distortion, or expansion of material.	Monitor the fitting, burning, and welding processes to avoid overheating of parts or warping, shrinking, distortion, or expansion of material.	23591	Core
onet.org.ai	Task	Grind_Cut_Buff_Or_Bend_Edges_Of_Workpieces_To_Be_Joined_To_Ensure_Snug_Fit_Using_Power_Grinders_And_Hand_Tools	Grind, cut, buff, or bend edges of workpieces to be joined to ensure snug fit, using power grinders and hand tools.	Grind, cut, buff, or bend edges of workpieces to be joined to ensure snug fit, using power grinders and hand tools.	23603	Core
onet.org.ai	Task	Weld_Separately_Or_In_Combination_Using_Aluminum_Stainless_Steel_Cast_Iron_And_Other_Alloys	Weld separately or in combination, using aluminum, stainless steel, cast iron, and other alloys.	Weld separately or in combination, using aluminum, stainless steel, cast iron, and other alloys.	23586	Core
onet.org.ai	Task	Chip_Or_Grind_Off_Excess_Weld_Slag_Or_Spatter_Using_Hand_Scrapers_Or_Power_Chippers_Portable_Grinders_Or_Arc_Cutting_Equipment	Chip or grind off excess weld, slag, or spatter, using hand scrapers or power chippers, portable grinders, or arc-cutting equipment.	Chip or grind off excess weld, slag, or spatter, using hand scrapers or power chippers, portable grinders, or arc-cutting equipment.	23593	Core
onet.org.ai	Task	Develop_Templates_And_Models_For_Welding_Projects_Using_Mathematical_Calculations_Based_On_Blueprint_Information	Develop templates and models for welding projects, using mathematical calculations based on blueprint information.	Develop templates and models for welding projects, using mathematical calculations based on blueprint information.	23597	Core
onet.org.ai	Task	Repair_Products_By_Dismantling_Straightening_Reshaping_And_Reassembling_Parts_Using_Cutting_Torches_Straightening_Presses_And_Hand_Tools	Repair products by dismantling, straightening, reshaping, and reassembling parts, using cutting torches, straightening presses, and hand tools.	Repair products by dismantling, straightening, reshaping, and reassembling parts, using cutting torches, straightening presses, and hand tools.	23604	Core
