$id	$type	$context	name	description	code	hierarchyID
https://apqc.org.ai/Process/11655	https://apqc.org.ai/Process	https://apqc.org.ai	Incorporate ethics training into HR	Incorporate ethics training into HR	11655	12.4.2.1
https://apqc.org.ai/Process/11656	https://apqc.org.ai/Process	https://apqc.org.ai	Refine/Update ethics polices/procedures	Refine/Update ethics polices/procedures	11656	12.4.2.2
https://apqc.org.ai/Process/11045	https://apqc.org.ai/Process	https://apqc.org.ai	Manage corporate governance policies	Administering the system of rules, practices, and processes through which a company is directed and controlled. Balance stakeholder interests including shareholders, management, customers, suppliers, financiers, government, and the community. Outline a strategy for achieving organizational goals, from action plans and internal controls to performance measurement and corporate disclosure.	11045	12.4.3
https://apqc.org.ai/Process/11046	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and perform preventive law programs	Creating and applying programs and activities. Encourage the adherence preventive laws, such as environmental law, sex discrimination, computer law, estate planning, corporate compliance, business planning, and property transactions.	11046	12.4.4
https://apqc.org.ai/Process/11047	https://apqc.org.ai/Process	https://apqc.org.ai	Ensure compliance	Ensuring the organization's compliance position. Validate compliance with different statutes, regulatory directions, and legal principles (using Establish compliance framework and policies [17468]). Coordinate with compliance and risk management personnel.	11047	12.4.5
https://apqc.org.ai/Process/11053	https://apqc.org.ai/Process	https://apqc.org.ai	Plan and initiate compliance program	Employing an internal system or process to identify and reduce the risk of breaching the Competition and Consumer Act 2010. Remedy any breach. Create a culture of compliance. Design compliance programs.	11053	12.4.5.1
https://apqc.org.ai/Process/11054	https://apqc.org.ai/Process	https://apqc.org.ai	Execute compliance program	Implementing the established compliance program in order to meet the government laws and regulations. Create a compliance team that scrutinizes the rules set out by government bodies such as the Securities and Exchange Commission.	11054	12.4.5.2
https://apqc.org.ai/Process/11657	https://apqc.org.ai/Process	https://apqc.org.ai	Develop legal policies and procedures	Develop legal policies and procedures	11657	12.4.6
https://apqc.org.ai/Process/11658	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and follow legal policies and procedures	Develop and follow legal policies and procedures	11658	12.4.6.1
https://apqc.org.ai/Process/11659	https://apqc.org.ai/Process	https://apqc.org.ai	Ensure compliance with legal policies and procedures	Ensure compliance with legal policies and procedures	11659	12.4.6.2
https://apqc.org.ai/Process/11048	https://apqc.org.ai/Process	https://apqc.org.ai	Manage outside counsel	Managing professionals, sought externally for assistance over legal and ethical concerns. Administer and oversee assistance from subject matter experts and professionals for sourcing expert opinion and counseling over legal and ethical matters.	11048	12.4.7
https://apqc.org.ai/Process/11056	https://apqc.org.ai/Process	https://apqc.org.ai	Assess problem and determine work requirements	Examining the problems and deciding the action requirements for engaging outside counsel. This process element calls upon the organization to internally analyze the issues for which assistance from external counsel is needed. Additionally, the organization needs to break-down the issue, identifying the tasks and exercises where outside counsel can help.	11056	12.4.7.1
https://apqc.org.ai/Process/11057	https://apqc.org.ai/Process	https://apqc.org.ai	Engage/Retain outside counsel if necessary	Recruiting the assistance of outside counsel for any legal and/or ethical concerns. Engage and/or retain any external counsel sought from subject matter experts and professionals.	11057	12.4.7.2
https://apqc.org.ai/Process/11058	https://apqc.org.ai/Process	https://apqc.org.ai	Receive strategy/budget	Making a financial plan. This strategy sets out, using figures, an organization's expected future results. Enlist the finance function to support work generated by other business functions in order to build and secure their support for the budget.	11058	12.4.7.3
https://apqc.org.ai/Process/11059	https://apqc.org.ai/Process	https://apqc.org.ai	Receive work product and manage/monitor case and work performed	Receiving deliverables from outside counsel, and monitoring the efforts committed by them. Track the progress of, collect, and validate the required work product from the subject matter experts and professionals engaged as external counsel. Verify the amount of effort dedicated by these counsels to the issue at hand, in order to confirm their fees.	11059	12.4.7.4
https://apqc.org.ai/Process/11060	https://apqc.org.ai/Process	https://apqc.org.ai	Process payment for legal services	Making payments to legal advisers for their services. Payments include addressing issues or suits by customers, suppliers, competitors, bankers, government agencies, etc.	11060	12.4.7.5
https://apqc.org.ai/Process/11061	https://apqc.org.ai/Process	https://apqc.org.ai	Track legal activity/performance	Keeping track of the legal activities and performance of the organization. 	11061	12.4.7.6
https://apqc.org.ai/Process/11049	https://apqc.org.ai/Process	https://apqc.org.ai	Protect intellectual property	Safeguarding the intellectual property of the organization. This process requires the organization to protect a wide variety of intellectual property created by it. It involves creating and managing non-disclosure agreements (NDAs), following up on current developments in the areas where the organization holds patents, tracking the use of the organization's copyrighted material, creating and upholding licensing terms, and administering policies for safeguarding intellectual property.	11049	12.4.8
https://apqc.org.ai/Process/11660	https://apqc.org.ai/Process	https://apqc.org.ai	Search/File for intellectual property protection	Search/File for intellectual property protection	11660	12.4.8.1
https://apqc.org.ai/Process/11062	https://apqc.org.ai/Process	https://apqc.org.ai	Manage copyrights, patents, and trademarks	Managing the patents and copyrights already held or sought by the organization. Administer and oversee applying for, securing, and maintaining intellectual property rights in the form of patents and copyrights. Submit applications for such rights. Handle associated legal issues. Draft and communicate proper attributions. Collect royalties. Monitor any misuse of the intellectual property rights.	11062	12.4.8.2
https://apqc.org.ai/Process/11063	https://apqc.org.ai/Process	https://apqc.org.ai	Maintain intellectual property rights and restrictions	Managing the upkeep of intellectual property rights by creating and managing a framework of rules, policies, procedures, and restrictions. Outline a clear policy for any possible scenario of their use by any external agent.	11063	12.4.8.3
https://apqc.org.ai/Process/11064	https://apqc.org.ai/Process	https://apqc.org.ai	Administer licensing terms	Administering and overseeing the terms and policies associated with licensing the organization's intellectual property. Create and manage the policies and terms governing the possible granting of a license to any external agent. Demarcate a clear framework that governs the licensing of any patents or copyrights held by the organization.	11064	12.4.8.4
https://apqc.org.ai/Process/11065	https://apqc.org.ai/Process	https://apqc.org.ai	Administer options	Managing options regarding licensing agreements. Follow favorable terms and conditions. 	11065	12.4.8.5
https://apqc.org.ai/Process/11050	https://apqc.org.ai/Process	https://apqc.org.ai	Resolve disputes and litigations	Resolving disputes or civil lawsuits internally or externally. 	11050	12.4.9
https://apqc.org.ai/Process/11051	https://apqc.org.ai/Process	https://apqc.org.ai	Provide legal advice/counseling	Providing legal advice concerning the substance or procedure of a law in relation to a particular situation.	11051	12.4.10
https://apqc.org.ai/Process/11052	https://apqc.org.ai/Process	https://apqc.org.ai	Negotiate and document agreements/contracts	Negotiating terms to reach a final draft of a contract that is acceptable to all parties. 	11052	12.4.11
https://apqc.org.ai/Process/11014	https://apqc.org.ai/Process	https://apqc.org.ai	Manage public relations program	Managing a public relations programs through business and communications skills. 	11014	12.5
https://apqc.org.ai/Process/11066	https://apqc.org.ai/Process	https://apqc.org.ai	Manage community relations	Developing and administering community relations. Establish business connections with the people constituting the environment the organization operates in and draws resources from in order to foster mutual understanding, trust, and support. Create programs that promote the organization's image in a positive and community-oriented way.	11066	12.5.1
https://apqc.org.ai/Process/11067	https://apqc.org.ai/Process	https://apqc.org.ai	Manage media relations	Developing and managing relations with media. Develop connections with journalists to solicit critical, third-party endorsements for a product, issue, service, or organization.	11067	12.5.2
https://apqc.org.ai/Process/11068	https://apqc.org.ai/Process	https://apqc.org.ai	Promote political stability	Promoting political security and stability in the regions where the organization conducts business. Encourage political stability in the regions where the organization operates. Support civic programs, citizen engagement, connection platforms, etc.	11068	12.5.3
https://apqc.org.ai/Process/11069	https://apqc.org.ai/Process	https://apqc.org.ai	Create press releases	Developing press releases to communicate developments and generate interest in the organization. 	11069	12.5.4
https://apqc.org.ai/Process/11070	https://apqc.org.ai/Process	https://apqc.org.ai	Issue press releases	Issuing press releases to carefully selected media in distribution channels such as the web, newspapers, and social media.	11070	12.5.5
https://apqc.org.ai/Process/10013	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and Manage Business Capabilities	Performing activities by an organization that are fundamental to the successful operation of the organization, even across functions in a business. Capabilities defined in the PCF include business process management; portfolio, program, and project management; quality management; change management; benchmarking; environmental health and safety management; and knowledge management.	10013	13.0
https://apqc.org.ai/Process/16378	https://apqc.org.ai/Process	https://apqc.org.ai	Manage business processes	Establishing and administering governance for management of the processes. Outline and manage the frameworks for management of the processes. Define the business processes. Administer the performance of the processes. Enhance the business processes.	16378	13.1
https://apqc.org.ai/Process/16379	https://apqc.org.ai/Process	https://apqc.org.ai	Establish and maintain process management governance	Defining and managing the organization's approach to governing business process management. Establish and manage tools to support the governance process. Assign ownership for all business processes. Perform activities to administer the governing process.	16379	13.1.1
https://apqc.org.ai/Process/16380	https://apqc.org.ai/Process	https://apqc.org.ai	Define and manage governance approach	Outlining and managing the methodology for administering business process management (BPM). Define the method for setting standards and priorities for BPM efforts. Identify BPM governance leaders. Define BPM project participants' roles.	16380	13.1.1.1
https://apqc.org.ai/Process/16381	https://apqc.org.ai/Process	https://apqc.org.ai	Establish and maintain process tools and templates	Instituting, organizing, and maintaining the upkeep of the techniques used for business process management (BPM). Create and maintain templates of BPM tools that can be readily implemented, including process engine, business analytics, content management, and collaboration tools.	16381	13.1.1.2
https://apqc.org.ai/Process/16382	https://apqc.org.ai/Process	https://apqc.org.ai	Assign and support process ownership	Assigning resources (employees) ownership of tasks. These include the responsibility of identifying, analyzing, and improving business processes in order to meet the goals and objectives such as increasing profits and performance, reducing costs, and accelerating schedules.	16382	13.1.1.3
https://apqc.org.ai/Process/16383	https://apqc.org.ai/Process	https://apqc.org.ai	Perform process governance activities	Implementing and executing activities for governing business processes. Execute activities that encourage participation, accountability, transparency, responsiveness, equity and inclusiveness, etc. within the business processes.	16383	13.1.1.4
https://apqc.org.ai/Process/16384	https://apqc.org.ai/Process	https://apqc.org.ai	Define and manage process frameworks	Determining and organizing the structural composition of business processes. Design, establish, and administer the framework. Identify any cross-functional processes that are mandatory for achieving business excellence.	16384	13.1.2
https://apqc.org.ai/Process/16385	https://apqc.org.ai/Process	https://apqc.org.ai	Establish and maintain process framework	Defining and managing the framework that outlines the required business processes of the organization, key elements, and how they should interact. Institute strategy infrastructure and product, operations, and enterprise management.	16385	13.1.2.1
https://apqc.org.ai/Process/16386	https://apqc.org.ai/Process	https://apqc.org.ai	Identify cross-functional processes	Recognizing the different functional areas working on the same project or goal. 	16386	13.1.2.2
https://apqc.org.ai/Process/16387	https://apqc.org.ai/Process	https://apqc.org.ai	Define processes	Outlining and establishing the business processes of the organization. Scope, analyze, map, and publish processes for the employees who may require it.	16387	13.1.3
https://apqc.org.ai/Process/16388	https://apqc.org.ai/Process	https://apqc.org.ai	Scope processes	Defining the extent and limits of business processes. Define the range and diversity of all the set of activities and tasks that, once completed, will accomplish an organizational goal.	16388	13.1.3.1
https://apqc.org.ai/Process/16389	https://apqc.org.ai/Process	https://apqc.org.ai	Analyze processes	Assessing and examining the set of activities and tasks that, once completed, will accomplish an organizational goal. Create a business process model that captures how a business process works and how individuals from different groups work together to achieve a business goal.	16389	13.1.3.2
https://apqc.org.ai/Process/20140	https://apqc.org.ai/Process	https://apqc.org.ai	Identify published best practices	Realizing those practices and procedures that are the most effective to the success of the business and making that information available.	20140	13.1.3.2.1
https://apqc.org.ai/Process/16390	https://apqc.org.ai/Process	https://apqc.org.ai	Model and document processes	Defining what a business entity does, who is responsible, to what standard a business process should be completed, and how the success of a business process can be determined. Identify processes, gather information gathering, interview participants, map processes, and perform analysis.	16390	13.1.3.3
https://apqc.org.ai/Process/16391	https://apqc.org.ai/Process	https://apqc.org.ai	Publish processes	Disclosing the information available on business processes. Ensure the availability of the information regarding the business processes to all process team members, business stakeholders, and process owners. Use BPM software, as well as business process diagrams and documents that help depict the required information.	16391	13.1.3.4
https://apqc.org.ai/Process/16392	https://apqc.org.ai/Process	https://apqc.org.ai	Manage process performance	Evaluating and handling the performance of business processes. Provide training to process owners. Support the execution of business processes. Measure and report the performance of the business processes.	16392	13.1.4
https://apqc.org.ai/Process/16393	https://apqc.org.ai/Process	https://apqc.org.ai	Provide process training	Providing training for the employees and process owners that administer the business processes. Design internal training programs or source third party agencies to provide the skills and training necessary.	16393	13.1.4.1
https://apqc.org.ai/Process/16394	https://apqc.org.ai/Process	https://apqc.org.ai	Support process execution	Assisting and executing the business processes. Use business process execution language (BEPL), which is a standard, executable language for specifying actions within the business processes with the use of web services.	16394	13.1.4.2
https://apqc.org.ai/Process/16395	https://apqc.org.ai/Process	https://apqc.org.ai	Measure and report process performance	Defining and using performance indicators to consider the financial perspective, customer perspective, internal process perspective, and learning perspective of the organization.	16395	13.1.4.3
https://apqc.org.ai/Process/20141	https://apqc.org.ai/Process	https://apqc.org.ai	Identify additional metrics as required	Determining the need for additional performance indicators that would be necessary to successfully achieve the business goal.	20141	13.1.4.3.1
https://apqc.org.ai/Process/16396	https://apqc.org.ai/Process	https://apqc.org.ai	Improve processes	Identifying and choosing improvement opportunities. Create and manage improvement projects. Perform the improvement activities continuously and routinely. 	16396	13.1.5
https://apqc.org.ai/Process/16397	https://apqc.org.ai/Process	https://apqc.org.ai	Identify and select improvement opportunities	Helping a process owner to identify, analyze, and improve existing business processes within an organization to meet new goals and objectives.	16397	13.1.5.1
https://apqc.org.ai/Process/16398	https://apqc.org.ai/Process	https://apqc.org.ai	Manage improvement projects	Developing and implementing a systematic approach to help the organization optimize its underlying processes in order to achieve more efficient results. Systematically gather information to clarify issues or problems. Intervene for improvements. Restructure training programs as appropriate to increase effectiveness. 	16398	13.1.5.2
https://apqc.org.ai/Process/16399	https://apqc.org.ai/Process	https://apqc.org.ai	Perform continuous improvement activities	Persistently implementing activities for improving business processes. 	16399	13.1.5.3
https://apqc.org.ai/Process/16400	https://apqc.org.ai/Process	https://apqc.org.ai	Manage portfolio, program, and project	Managing investments, holdings, products, businesses, and brands, along with the related projects that together constitute a program.	16400	13.2
https://apqc.org.ai/Process/16401	https://apqc.org.ai/Process	https://apqc.org.ai	Manage portfolio	Managing the business portfolio of the organization, including investments, holdings, products, businesses, and brands. Establish a portfolio strategy. Define portfolio governance. Monitor and control the portfolio.	16401	13.2.1
https://apqc.org.ai/Process/16402	https://apqc.org.ai/Process	https://apqc.org.ai	Establish portfolio strategy	Instituting the strategy for managing business portfolio. Create a systematic plan that defines the strategy for managing investments, holdings, products, businesses, and brands.	16402	13.2.1.1
https://apqc.org.ai/Process/16403	https://apqc.org.ai/Process	https://apqc.org.ai	Define portfolio governance	Outlining the administration of business portfolio of the organization. Create and manage the rules and regulations regarding the business processes in order to identify, select, prioritize, and monitor portfolio components. Include a set of metrics to indicate the health and progress of the portfolio in the most vital area.	16403	13.2.1.2
https://apqc.org.ai/Process/16404	https://apqc.org.ai/Process	https://apqc.org.ai	Monitor and control portfolio	Overseeing and administering the business portfolio of the organization. Monitor all activities related to investments, holdings, products, businesses, and brands by effectively monitoring and supervising these activities.	16404	13.2.1.3
https://apqc.org.ai/Process/16405	https://apqc.org.ai/Process	https://apqc.org.ai	Manage programs	Establishing, implementing, and managing business programs. Successfully handle related projects that together constitute a program. Establish the program structure and approach. Coordinate with stakeholders and partners. Execute the program. Assess and report the performance of the program. Coordinate and prioritize resources across projects. Manage links between the projects and the overall costs and risks of the program.	16405	13.2.2
https://apqc.org.ai/Process/16406	https://apqc.org.ai/Process	https://apqc.org.ai	Establish program structure and approach	Constructing and instituting the framework and approach to manage business programs. Monitor key factors such as governance, alignment with the overall business vision, assurance, and management.	16406	13.2.2.1
https://apqc.org.ai/Process/16407	https://apqc.org.ai/Process	https://apqc.org.ai	Manage program stakeholders and partners	Managing relationships with stakeholders and partners of the business programs. 	16407	13.2.2.2
https://apqc.org.ai/Process/16408	https://apqc.org.ai/Process	https://apqc.org.ai	Manage program execution	Administering and implementing business programs. Implement and execute programs with the intention of improving an organization's performance. Execute all the individual projects of the program to ensure the desired success.	16408	13.2.2.3
https://apqc.org.ai/Process/16409	https://apqc.org.ai/Process	https://apqc.org.ai	Review and report program performance	Evaluating and documenting the performance of business programs. Evaluate the performance of the programs. Create reports on the basis of the analysis. Use performance indicators and metrics such as desired/achieved goals, completion dates, issues and defects, and cost effectiveness.	16409	13.2.2.4
https://apqc.org.ai/Process/16410	https://apqc.org.ai/Process	https://apqc.org.ai	Manage projects	Establishing the scope of the projects. Create plans for implementing the projects. Initiate projects. Review and report project performance to management. Close projects.	16410	13.2.3
https://apqc.org.ai/Process/16411	https://apqc.org.ai/Process	https://apqc.org.ai	Establish project scope	Establishing the horizons of business projects. Identify the objectives of the program, along with the resource requirements. Assess the readiness for the project management approach. Identify methodologies for project management. Obtain funding. Develop performance measures and indicators.	16411	13.2.3.1
https://apqc.org.ai/Process/11117	https://apqc.org.ai/Process	https://apqc.org.ai	Identify project requirements and objectives	Recognizing and defining what the project is ultimately supposed to do. Specify the capabilities, features, or attributes of the project's deliverables, as well as any kind of formal documentation.	11117	13.2.3.1.1
https://apqc.org.ai/Process/16412	https://apqc.org.ai/Process	https://apqc.org.ai	Identify project resource requirements	Identifying the prerequisites of business projects. Identify the people with appropriate and applicable skills and competencies. Locate resources such as capital, facilities, equipment, material, and information required to accomplish the objectives of a specific project.	16412	13.2.3.1.2
https://apqc.org.ai/Process/11118	https://apqc.org.ai/Process	https://apqc.org.ai	Assess culture and readiness for project management approach	Evaluating the culture and readiness of the organizational environment is order to implement the project management approach. 	11118	13.2.3.1.3
https://apqc.org.ai/Process/11120	https://apqc.org.ai/Process	https://apqc.org.ai	Create business case and obtain funding	Creating a document that includes the current situation, proposed solution, financial analysis, conclusion, etc. Convince a decision maker and investors to approve the project. Obtain funding.	11120	13.2.3.1.4
https://apqc.org.ai/Process/11121	https://apqc.org.ai/Process	https://apqc.org.ai	Develop project measures and indicators	Developing procedures and indictors to assess performance of business projects. Design and develop metrics and indicators--such as cost, schedule, resources, risk, and quality--that exhibit the performance of the business projects.	11121	13.2.3.1.5
https://apqc.org.ai/Process/11119	https://apqc.org.ai/Process	https://apqc.org.ai	Identify appropriate project management methodologies	Identifying and implementing the techniques and procedures for managing business projects. Identify the most appropriate models, which are to be employed by the project managers for the purpose of designing, planning, implementing, and achieving project objectives. Examine and assess various project management methodologies such as adaptive project framework, agile development, crystal methods, and feature-driven development.	11119	13.2.3.2
https://apqc.org.ai/Process/16413	https://apqc.org.ai/Process	https://apqc.org.ai	Develop project plans	Defining the resources and their roles. Identify IT requirements. Create plans for effective training and communication. Design reward approaches. Plan the launch of project. Deploy the project.	16413	13.2.3.3
https://apqc.org.ai/Process/11123	https://apqc.org.ai/Process	https://apqc.org.ai	Define roles and resources	Outlining the resources and their roles in the business projects. 	11123	13.2.3.3.1
https://apqc.org.ai/Process/20142	https://apqc.org.ai/Process	https://apqc.org.ai	Acquire/secure project resources	Procuring the necessary resources outlined in Define roles and resources [11123]	20142	13.2.3.3.2
https://apqc.org.ai/Process/11124	https://apqc.org.ai/Process	https://apqc.org.ai	Identify specific IT requirements	Determining the IT requirements for specific business projects. Identify the requirements of computers and telecommunications equipment to store, retrieve, transmit, and manipulate data related to the project. Consider factors such as functional requirements, design requirements, project phases, and project schedule.	11124	13.2.3.3.3
https://apqc.org.ai/Process/11125	https://apqc.org.ai/Process	https://apqc.org.ai	Create training and communication plans	Designing a plan for equipping the project team with the necessary skills and abilities to fulfill their roles and responsibilities in the project effectively and efficiently. Offer formal training, mentoring, or coaching. Initiate informal conversations. Communicate messages during the project.	11125	13.2.3.3.4
https://apqc.org.ai/Process/11127	https://apqc.org.ai/Process	https://apqc.org.ai	Design recognition and reward approaches	Creating a plan for recognizing and rewarding extraordinary performances within the business projects. Use incentives, bonuses, and certificates for recognition and rewarding purposes.	11127	13.2.3.3.5
https://apqc.org.ai/Process/11128	https://apqc.org.ai/Process	https://apqc.org.ai	Design and plan launch of project	Creating a plan specifying when to initiate the project, and introducing it to the target audience. Clearly define the project team, objectives, timelines, and milestone.	11128	13.2.3.3.6
https://apqc.org.ai/Process/11129	https://apqc.org.ai/Process	https://apqc.org.ai	Deploy the project	Putting the project into position by effectively bringing it into action. 	11129	13.2.3.3.7
https://apqc.org.ai/Process/16414	https://apqc.org.ai/Process	https://apqc.org.ai	Execute projects	Implementing the business projects of the organization. Evaluate the impact of project management. Record and report the status of the project. Manage the project scope. Promote and sustain activities and involvement. Realign and revamp the project management strategy and approach. 	16414	13.2.3.4
https://apqc.org.ai/Process/11131	https://apqc.org.ai/Process	https://apqc.org.ai	Evaluate impact of project management (strategy and projects) on measures and outcomes	Assessing the impact of business project management on the measures and outcomes of the projects. Gauge non-financial measures, frequency of measurement, action plan, etc.	11131	13.2.3.4.1
https://apqc.org.ai/Process/16415	https://apqc.org.ai/Process	https://apqc.org.ai	Report the status of project	Recording and documenting the current status and position of the project. Record and report items such as completed tasks, incomplete tasks, planned tasks, and problems faced.	16415	13.2.3.4.2
https://apqc.org.ai/Process/16416	https://apqc.org.ai/Process	https://apqc.org.ai	Manage project scope	Determining and documenting a list of specific project goals, deliverables, tasks, costs, and deadlines. Use the scope statement to explain the boundaries of the project. Assign responsibilities for team members. Set up procedures for verifying and approving the completed tasks.	16416	13.2.3.4.3
https://apqc.org.ai/Process/11132	https://apqc.org.ai/Process	https://apqc.org.ai	Promote and sustain activity and involvement	Encouraging and sustaining the activities and involvement while executing projects. Promote the execution activities of the projects. Encourage employee involvement in project implementation. 	11132	13.2.3.4.4
https://apqc.org.ai/Process/11133	https://apqc.org.ai/Process	https://apqc.org.ai	Realign and refresh project management strategy and approaches	Reorganizing and stimulating the approach and strategy for managing business projects. Make improvements based on the project scope and on findings from Evaluate the impact of project management (strategy and projects) on measures and outcomes [11131].	11133	13.2.3.4.5
https://apqc.org.ai/Process/16417	https://apqc.org.ai/Process	https://apqc.org.ai	Review and report project performance	Measuring the performance of a business project against key performance indicators including the project scope, schedule, quality, cost, and risk criteria. Identify any deviations from the plan. Assess the impact of these deviations on the project, as well as on the overall program. Report results to key stakeholders.	16417	13.2.3.5
https://apqc.org.ai/Process/16418	https://apqc.org.ai/Process	https://apqc.org.ai	Close projects	Settling each contract. Close each contract applicable to the project or project phase. Finalize all activities across all of the process groups in order to formally close the project or a project phase.	16418	13.2.3.6
https://apqc.org.ai/Process/17471	https://apqc.org.ai/Process	https://apqc.org.ai	Manage enterprise quality	Managing organizational attributes that are closely associated with the quality of output. Determine the quality requirements. Evaluate the correspondence between the quality performance and requirements. Manage non-conformance activities. Ensure implementation and maintenance of the enterprise quality management system. 	17471	13.3
https://apqc.org.ai/Process/17472	https://apqc.org.ai/Process	https://apqc.org.ai	Establish quality requirements	Determining essential activities, processes, and attributes for securing enterprise quality. Outline critical characteristics for quality. Outline activities encouraging the preservation of quality. Create quality controls. Confirm capabilities in accordance with quality requirements. Finalize the plan for quality maintenance.	17472	13.3.1
https://apqc.org.ai/Process/17473	https://apqc.org.ai/Process	https://apqc.org.ai	Define critical-to-quality characteristics	Outlining characteristics crucial for managing enterprise quality. Translate broad customer needs into specific, actionable, measurable performance requirements. Define the key measurable characteristics of key products and processes.	17473	13.3.1.1
https://apqc.org.ai/Process/17474	https://apqc.org.ai/Process	https://apqc.org.ai	Define preventive quality activities	Identifying gaps in customer requirements and determining whether the gap will be mitigated through preventive Quality activities or deemed as acceptable risk. The goal of any preventive quality activities is to create provisions to prevent, control, or reduce the risk of not meeting the CtQCs. In addition, any standard methodology that will be used to design or conduct preventive Quality activities are defined and documented.	17474	13.3.1.2
https://apqc.org.ai/Process/17475	https://apqc.org.ai/Process	https://apqc.org.ai	Develop quality controls	Developing controls for managing the quality of enterprise. Define the process steps for quality controls and the sampling plan. Identify the tools and methods to measure quality. Define the competencies required. 	17475	13.3.1.3
https://apqc.org.ai/Process/17476	https://apqc.org.ai/Process	https://apqc.org.ai	Define process steps for controls (or integration points)	Establishing the steps for developing quality controls. Conduct Alpha testing. Have the product team conduct rework. Send the product/service for Beta testing, and carry on rework as needed.	17476	13.3.1.3.1
https://apqc.org.ai/Process/17477	https://apqc.org.ai/Process	https://apqc.org.ai	Define sampling plan	Establishing a detailed summary including measures, on which material, in what manner, and by whom. Identify the parameters to be measured, the range of possible values, and the required resolution. Provide a sampling scheme that details how and when samples will be taken. Select sample sizes. Assign roles and responsibilities.	17477	13.3.1.3.2
https://apqc.org.ai/Process/17478	https://apqc.org.ai/Process	https://apqc.org.ai	Identify measurement methods	Using tools to measure quality. Use tools such as quality improvement oversight system tool, performance measurement tools, consumer information models/guides, and validation tools to effectively determine the quality levels.	17478	13.3.1.3.3
https://apqc.org.ai/Process/17479	https://apqc.org.ai/Process	https://apqc.org.ai	Define required competencies	Defining the competencies required for developing quality controls. Define the required competencies including compliance management, audit management, and document control and document management.	17479	13.3.1.3.4
https://apqc.org.ai/Process/17480	https://apqc.org.ai/Process	https://apqc.org.ai	Prove capability to assess compliance with requirements	Demonstrating the ability and capability to confirm and fulfill the quality requirements in front of customers, managers, employees, board members, associations, regulatory bodies, and creditors. Leverage tools and techniques such as process behavior or control charts, statistical process control, measurement system analysis, gage calibration management, and process capability analysis.	17480	13.3.1.4
https://apqc.org.ai/Process/17481	https://apqc.org.ai/Process	https://apqc.org.ai	Finalize quality plan	Establishing how the critical-to-quality characteristics will be achieved, controlled, ensured, and managed throughout the lifecycle of a product/service. Address quality requirements and critical-to-quality characteristics. Conduct a preventive quality assessment. Describe how to verify the product/service, verification criteria, and response to nonconformance. Keep records to demonstrate conformity.	17481	13.3.1.5
https://apqc.org.ai/Process/17482	https://apqc.org.ai/Process	https://apqc.org.ai	Evaluate performance to requirements	Analyzing if the performance of the quality plan has achieved the estimated and desired requirements. Conduct tests against the quality plan. Assess the results of these tests.	17482	13.3.2
https://apqc.org.ai/Process/17483	https://apqc.org.ai/Process	https://apqc.org.ai	Test against quality plan	Examining the quality of organizational processes. Conduct tests. Collect information and data. Record the results of these tests. Determine the dispositions of the test results.	17483	13.3.2.1
https://apqc.org.ai/Process/17484	https://apqc.org.ai/Process	https://apqc.org.ai	Conduct test and collect data	Evaluating quality performance through periodic or episodic testing against the established standards for quality characteristics. For periodic testing, design a schedule with sufficient time to make any required adjustments to the process or system to maintain the desired level of quality. For episodic testing, conduct a test whenever a known non-conformance or fault occurs, which results in outputs or outcomes known to be unsatisfactory to performance requirements.	17484	13.3.2.1.1
https://apqc.org.ai/Process/17485	https://apqc.org.ai/Process	https://apqc.org.ai	Record result(s)	Maintaining and recording the results of Test against the quality plan [17483] electronically and in standard formats. Assign ownership to a designated function or role. 	17485	13.3.2.1.2
https://apqc.org.ai/Process/17486	https://apqc.org.ai/Process	https://apqc.org.ai	Determine disposition of result(s)	Deciding whether to take any additional actions based on the results of quality tests. Initiate a quarantine disposition and relocated inventory, scrap workflow item and scrap transaction, rework operation, net-able and nonnet-able items, and the activity list.	17486	13.3.2.1.3
https://apqc.org.ai/Process/17487	https://apqc.org.ai/Process	https://apqc.org.ai	Assess results of tests	Assessing the significance of the sample. Summarize the results of the test. Recommend improvement actions. Decide what steps to take next.	17487	13.3.2.2
https://apqc.org.ai/Process/17488	https://apqc.org.ai/Process	https://apqc.org.ai	Assess sample significance	Assessing the significance of the sample chosen for the test in order to determine whether or not the sample is representative of the larger output or outcome. Determine if the sample meets or does not meet the requirements. Identify the conditions for acceptance, rejection, remediation, and prevention.	17488	13.3.2.2.1
https://apqc.org.ai/Process/17489	https://apqc.org.ai/Process	https://apqc.org.ai	Summarize result(s)	Outlining the major facts and figures of the quality test results in order to provide insights and information. Use charts, tables, statistical test results, and written findings and conclusions in a summary of results.	17489	13.3.2.2.2
https://apqc.org.ai/Process/17490	https://apqc.org.ai/Process	https://apqc.org.ai	Recommend actions	Recommending measures for improvement. Assess the summarized results to identify areas which can be improved. Suggest actions to management for improving the quality plan basis on the results of the tests.	17490	13.3.2.2.3
https://apqc.org.ai/Process/17491	https://apqc.org.ai/Process	https://apqc.org.ai	Decide next steps	Selecting the subsequent actions that the organization can adopt for improving the enterprise quality. Select measures and recommended actions for managing the enterprise quality.	17491	13.3.2.2.4
